,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
10,6363.654910952391,6793.550795604662,6749.680229255295,6711.373669401145,6701.2178980623585,6895.294096669732,6818.224188755812,6982.746850725119,7389.085060474061,7466.262672787057,7756.376977459749,7760.001960867681,7585.50511257486,8372.092671606542,8354.176352483402,8446.69896113801,7642.98377016656,7449.622893754774,7355.725359583155,7872.131657320607,7900.313196098383,7440.291923975174,7862.167515695458,7431.6015655296005,7558.292246960449,8071.619446097359,8405.789755161239,8564.964787202685,5379.336350853602
11,6357.300962794504,6799.1919880239,6739.29778106953,6704.462692639855,6706.346473565291,6902.067404465635,6810.556083985865,6973.298782505304,7412.1308959343005,7446.657644008497,7742.825105782095,7771.441942238778,7621.556652530788,8348.377173074035,8347.677901404268,8442.361411512316,7642.419163797414,7453.124655986755,7371.253508249708,7847.025821498234,7895.644754198289,7447.679554348796,7879.017306899184,7407.207870043191,7530.3615135471355,8062.514274308004,8411.525886282234,8552.72560461035,5390.586937122741
12,6353.209973690538,6777.3407414818475,6719.723146261286,6710.15031818868,6698.567789421135,6918.52243127775,6808.376004419071,6982.99905105599,7395.768182615129,7452.130783132659,7759.511314789892,7794.325786817407,7603.211328380347,8357.048681950535,8348.993777562442,8428.332006677096,7659.183360484854,7487.533205893852,7382.154890874314,7840.286499586703,7910.403085879074,7459.311465261943,7887.706151554982,7390.9023135265315,7523.889652422129,8074.740255170713,8383.476322339347,8567.579956138079,5393.468210836268
13,6347.84820824071,6756.720388769954,6684.62796948309,6689.23653736287,6699.398823656073,6910.895071905121,6828.54005991702,6994.477309420969,7408.588309712758,7457.888195734103,7745.432769400239,7761.688164662957,7592.396806451779,8315.2519438241,8328.754682817407,8416.710247187495,7657.485009685896,7486.533637877771,7389.422974196072,7841.6132431531105,7887.337051528446,7469.986555895838,7880.735503908835,7354.408867818037,7521.82688222321,8047.375750378025,8352.175997459977,8571.266465252784,5409.087884032128
14,6367.832373847226,6761.226077963232,6685.71066645311,6679.593447437609,6693.346676378868,6918.887094562055,6849.440391243178,7008.92532901799,7393.095572662497,7445.137447039776,7737.44763087628,7799.0440031055905,7573.550081984032,8322.146186226719,8375.075989357618,8371.815474667235,7666.311876805565,7511.232533155738,7373.643684962645,7899.929933659894,7884.333398487318,7459.079701136988,7874.20560335432,7379.420774408066,7504.547599429594,8043.51857165325,8360.017542816728,8574.330160557158,5410.366760829208
15,6358.300473124522,6733.755298462588,6674.322400145275,6677.407202188043,6683.057114880624,6913.718332416461,6846.920530712692,6994.544033998482,7417.422364490702,7484.583919579444,7737.4681537341585,7786.236506185307,7600.732065261741,8311.194739747332,8358.213781308254,8373.962075179299,7667.059272044649,7542.281641081827,7369.173825381235,7886.653741889561,7891.269843680262,7440.567357406984,7830.093758676505,7378.839336913128,7499.083729979427,8052.5403856181965,8383.565900320416,8588.833254363237,5393.161376311257
16,6370.435749859146,6756.486434497266,6669.066966036764,6674.452280082506,6681.626932880028,6923.595234562971,6832.171191896863,6993.588599693385,7443.986160950882,7472.618712965856,7770.656124188373,7793.918684973903,7585.3645457124385,8275.656690577593,8347.63612142963,8372.286630505054,7647.608364014758,7519.336240573708,7344.901314892951,7914.264989165924,7926.884225924316,7487.808788774908,7850.85517609937,7374.222426410111,7504.822872219399,8075.934635342748,8368.546573968057,8581.550924169273,5383.196003936293
17,6375.829472016298,6755.395194637477,6684.903026030354,6681.8037502956595,6672.811088285216,6899.16504522894,6807.3591532642085,6996.340215920829,7428.956258882402,7453.899519626636,7765.709006399076,7776.36755377803,7573.451586117134,8303.349071490074,8332.75901625677,8358.46445117784,7651.245925439288,7501.72935398185,7377.418841192644,7928.328437411104,7951.734722873964,7475.150400828804,7844.302347324775,7351.803658045708,7531.684185011507,8095.5644317035285,8376.204419389229,8600.964789970316,5379.545259305402
18,6350.184743513281,6783.610519956269,6665.895630377223,6673.186332733126,6660.410794827327,6924.3400733187555,6811.818360907738,6997.575282177545,7423.935055705902,7459.420896729975,7768.917984522391,7809.215614979718,7571.763118516384,8301.335713434593,8328.885881572143,8352.465289380383,7656.276610733173,7493.561499691833,7419.151913634896,7943.331393083256,7956.585736407558,7478.036307736122,7852.217967989409,7348.026537880949,7535.699117056462,8102.398399221282,8376.76189075417,8626.363474190057,5372.174622465434
19,6349.713013601528,6787.354128545799,6691.130212190465,6638.740322457567,6642.241552066009,6912.69899373146,6781.429508716109,6996.401049148561,7440.357720211393,7452.376982280887,7755.572014129531,7821.166413183581,7570.382582547582,8311.767558638416,8321.293820303641,8355.585646375428,7637.141755918334,7504.268172521765,7391.0743815007545,7977.668329216538,7964.702219619822,7498.632888289778,7846.503572032406,7351.735843078205,7533.2709015588125,8073.288672916782,8399.256517179012,8604.583947883579,5377.282877717807
20,6344.622607283887,6804.532855114952,6681.5115746175825,6625.937827734125,6672.390673237993,6884.331597593501,6771.406672211319,7013.821194158091,7438.794619943172,7445.671395196325,7735.8356792048035,7792.663513017048,7593.851729853796,8280.544691471967,8295.257624708505,8321.662978764047,7631.414016021128,7515.944658098614,7390.606910985797,7955.049544832325,7940.522927881967,7477.588648515192,7844.141396572756,7362.450157904463,7546.580508806684,8082.405457047394,8369.39634817088,8605.142001974022,5372.083277264147
21,6349.588887735378,6819.203862857527,6662.938206207967,6626.147502080861,6662.311412081707,6876.915197354424,6777.593492673044,7041.837199303448,7441.213322162685,7439.320138861541,7698.289209549778,7793.100399005533,7572.852439401163,8258.347927638117,8301.013970879483,8301.285967567093,7618.435474326517,7520.693791324312,7368.444475083868,7963.7588179118575,7958.106393048725,7519.541140781441,7878.2297268079765,7344.090594130406,7552.777727083991,8063.193461214751,8379.81296843931,8595.801174426095,5373.076981400792
22,6373.592556652707,6810.242036594402,6646.363606234532,6623.5447623788195,6661.341260468103,6896.499071720684,6787.9014971212555,7046.925395803726,7450.52999315662,7441.790240591756,7711.981005257117,7779.8861467907855,7603.780310052671,8314.1730157462,8272.015592807353,8299.083804212065,7628.351031400412,7528.680629328011,7376.793255592485,7943.753792435552,7979.25517272303,7499.470455515856,7858.510765691635,7308.944337129588,7527.58924841523,8076.705441300703,8386.427994389724,8584.146227995494,5372.366263646805
23,6361.3770572539925,6793.957851692621,6663.0893578994,6663.60693099191,6667.730650523384,6887.673618083068,6773.58319255153,7050.552770435975,7445.496234518738,7410.422621971367,7701.452050994592,7777.9957740304735,7616.897336383186,8285.321674906047,8283.570324916682,8269.528993996759,7618.144145404509,7506.966031212299,7357.859234432676,7972.2649057506815,7961.098686127239,7496.756363396026,7866.422104905038,7285.295020233791,7529.233433648395,8066.333571238914,8432.604662894937,8576.147429654358,5365.5087455121975
24,6398.629541260108,6775.707968222901,6697.303724373453,6660.886805761221,6661.740582715684,6872.56527950671,6807.831875925924,7034.556643425648,7455.757804777383,7438.9123061572545,7699.826969478541,7786.33955712253,7635.952784385693,8281.059634402201,8258.995810700239,8246.444082424825,7631.2010379484855,7504.53072841858,7358.311844726484,7986.040876512633,7976.037224172107,7483.275211195976,7875.499061745128,7258.65553144271,7506.379983371314,8077.4941113963205,8403.691309020669,8591.044696551466,5363.50718938392
25,6415.358233794042,6763.82925240613,6703.755065529881,6663.356057950364,6647.73557717623,6900.719131164174,6807.119405137823,7060.0779013425645,7481.989773399002,7411.845253046332,7701.837867657712,7806.1699540781165,7619.948174841305,8273.992834719746,8281.099274705235,8235.917661202164,7631.23080252432,7515.677719995409,7361.807047194766,8002.375215662477,7962.405409789956,7491.260796070978,7872.245874596437,7271.239415013841,7521.984536175399,8079.034530403229,8401.59798933987,8578.80013835276,5387.459408729288
26,6436.207401638062,6744.873705726019,6675.721711908949,6649.863923606687,6643.613497777922,6932.4289916146845,6807.06285569201,7039.597989776264,7485.342761626349,7424.281992656804,7701.703906661874,7811.607364533047,7598.243331448521,8252.66505816837,8278.130581162553,8232.15476737059,7644.864367568943,7531.469001821784,7354.71707423618,8036.787233834254,7933.270948625749,7480.848230556809,7869.235211587714,7275.170309139271,7540.483834241614,8079.511879890062,8382.034914095311,8562.401997555035,5392.961267167622
27,6437.740882061701,6745.628659927606,6687.2738852751145,6645.568936555427,6642.319154236707,6917.741892211517,6817.6014674080525,7029.912504391032,7470.6621481395105,7455.758560529428,7681.918593314049,7813.332849884254,7586.539251504338,8250.188571126246,8284.447372926426,8226.090565240425,7643.413986028885,7509.17150334601,7351.204866140442,8075.167748969045,7929.007171838006,7523.0855571370075,7846.7026658300465,7256.126461514601,7539.750405559711,8066.738170281695,8349.527921293466,8549.155822924762,5372.261661037515
28,6433.8066924435925,6760.426938547439,6689.311864247358,6629.3908465383765,6658.093889999569,6875.410774958544,6792.908006233059,7031.405194510646,7450.527796748176,7445.9599214440905,7664.809336871431,7833.2568366361165,7579.12973042883,8240.844315269653,8302.867155400492,8227.559237159941,7675.492437552518,7499.4148140964135,7352.610201284082,8081.063737995767,7914.391753315771,7501.875247862156,7843.3446534462655,7263.969909074868,7508.703769632887,8072.805395257756,8342.167714590787,8532.2463835577,5360.5757034086955
29,6464.233619822379,6756.463569905854,6680.490166208278,6630.257468100454,6671.328191759766,6870.79311467197,6795.84699330876,7022.881776467947,7447.814708458781,7451.451493058042,7661.258491879086,7820.867743534911,7555.786722493953,8205.401699365817,8287.379126184785,8203.97384239618,7676.351384415424,7498.117396724073,7374.8105899199745,8088.490199925557,7972.947465066529,7504.1262677333525,7822.203802432185,7252.927034766863,7515.0206812989545,8045.80521742771,8335.708656109018,8564.485909733048,5371.052077966981
