,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,4704.242082631948,4955.428549097195,5137.717257546112,5267.765444383007,5489.477519556097,5575.738874372575,5708.166034441292,5843.206251271986,5954.747981116315,6061.0137224576065,6402.578239506521,6057.260964617226,6126.37557155994,6083.052312893148,6065.016713003706,5849.247679705262,5630.372663514331,5588.367607388175,5528.443848636893,5764.976329875476,5955.621557650473,5714.310632602173,6027.791205287862,5734.370882515728,5868.872238472135,6218.585073006059,6413.86270430753,6380.595064319244,4797.5302006026695
1,4694.029442511895,4944.173587929762,5140.530398669434,5269.993038068149,5504.129768755898,5570.034332088222,5714.601864554412,5833.913950690871,5966.333671372857,6063.237926808856,6383.497987707209,6076.964861345934,6136.126884409364,6089.34021153989,6065.546936476541,5846.735472024914,5629.582145307544,5592.348356204305,5528.326168474138,5738.541520217814,5920.764918157985,5714.0751825849,6034.640882895248,5753.042189685745,5863.478016490248,6226.489602018541,6409.310861046499,6374.838241120699,4780.701529477906
2,4701.263710635013,4928.751028667034,5138.636313632204,5259.362123480262,5487.407667161269,5551.622726774485,5700.19220860655,5839.61804338467,5974.22259424295,6073.916444410144,6406.768864232446,6084.840747010661,6137.306229831915,6090.8032295534385,6053.996714011752,5839.293064253531,5647.825045429586,5600.5656162335035,5552.207710237715,5726.881602234205,5916.994822055951,5727.775997481045,6029.337833344043,5743.217306510216,5870.744972962459,6238.652848506764,6408.952426374419,6385.504389990702,4770.91716770835
3,4688.387285837078,4929.6300261791785,5136.959997542163,5269.03233093509,5504.411549478036,5561.496722961947,5725.403595556353,5812.649271836161,5960.70676621904,6066.900413637551,6417.899930487637,6058.530528318368,6118.055386989211,6100.760298066126,6025.451040913875,5852.4586045888545,5668.1368776589425,5601.556726994347,5564.846932258123,5729.905152066134,5923.441323345152,5732.157124685444,6034.778603237636,5734.482607452106,5864.719112425949,6215.5397985931,6393.967020572987,6384.164348611067,4750.7182635911995
4,4710.363172069324,4919.275662904267,5150.228290954699,5244.705218484409,5477.980299443527,5554.142708265205,5733.207565372377,5835.690328854486,5950.939204335994,6103.52401217543,6428.599731503644,6083.639132008644,6122.81729022367,6105.289980177519,6006.503096347741,5857.532271079236,5633.162398815783,5611.461565008852,5561.8042503184415,5708.763111234562,5910.911920720945,5709.002781184033,6041.122770510708,5734.07270164491,5860.9006992361665,6218.419616866326,6392.296650589268,6391.087445630052,4737.113554101024
5,4692.278758026966,4932.578181960365,5151.415392240776,5241.426851011855,5486.690964102915,5563.814775076859,5716.677775820379,5825.789531309661,5950.619560954317,6122.098170508754,6417.704490646383,6074.953345924336,6125.448704679978,6081.142312583697,6000.269957277875,5844.88778241702,5633.573718546951,5607.768743127773,5573.293753746153,5691.262661650752,5915.600356885622,5716.532246224712,6053.772232440338,5724.521989471154,5849.3431060948915,6196.656285536669,6403.328430666556,6370.417032335862,4754.357466973175
6,4693.7709468091325,4927.7691124523735,5164.389688718447,5244.771080097697,5465.503442933486,5562.464246236803,5728.735838448508,5814.090551515426,5943.432654114562,6127.649192596015,6430.323010058583,6077.915411062847,6134.855605778185,6090.384495965042,6004.974204744569,5846.1034412373665,5636.445170968295,5631.879339760939,5557.588982534983,5693.945936852887,5949.215304617343,5723.130263413556,6065.682448373842,5720.050723893526,5838.150338925019,6196.8869096708395,6387.540359286958,6364.725873490677,4754.117336330608
7,4697.126549756451,4922.6979072180475,5156.656844264793,5247.659709526559,5447.54288052889,5566.031948608322,5723.169113421527,5782.237810504091,5952.173803878939,6140.607892552175,6454.28796287276,6057.123195165237,6106.974004533152,6100.678767689948,6021.706966978411,5846.698275562421,5640.422077489099,5630.995677395667,5559.8303991771545,5687.107677107645,5931.876762888571,5713.30003875075,6043.033393314602,5730.92144410427,5847.046393927186,6207.934379586277,6398.759291570458,6376.042966856766,4751.674584722385
8,4687.8747476373865,4915.574481022341,5159.368947051463,5254.849089838656,5461.418338308703,5560.827317908223,5695.15736791841,5784.83342095105,5959.298938619644,6160.16927606142,6443.990285163586,6052.093129965717,6100.39670221331,6080.6706616441315,6038.543019544194,5883.92425688141,5636.651352419555,5621.273318954385,5548.283241242565,5720.954199376446,5934.131981547073,5722.026249826934,6056.49806648117,5727.8785218107705,5841.355337975446,6219.378214876155,6411.955060951642,6349.817590280873,4743.287013126633
9,4685.709214614593,4920.518329947422,5147.702567633,5251.517986884346,5453.990498494624,5577.430606490387,5700.6814182564685,5774.5342648501,5989.995486501934,6154.784142725145,6417.149305387154,6037.345288402946,6113.198252783206,6060.892426794346,6042.290234665576,5868.262810812084,5655.414523086907,5637.607871531264,5544.017187384504,5716.304854386748,5924.420500965248,5715.39777217295,6084.997752072839,5716.554418412881,5840.497964647251,6211.904999446469,6391.472263133899,6351.149018935283,4765.203847432054
