,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,1971.1466874101386,1977.9324552428723,1981.9466211732663,1996.220941973012,2002.6632080562413,2025.3397268997505,2034.908640633449,2031.9900557142496,2039.725427545309,2040.0251438055932,2020.1300471792183,2007.6269587945194,2003.4774204848707,2006.3478562772275,2009.3656230394542,2026.1261772552878,1996.4482660633698,2017.850072433427,2042.2185160559602,2062.313970041536,2091.0403733088074,2134.6151443523167,2157.708565264307,2228.0504781430586,2244.115551393032,2228.8362342721966,2228.587553752214,2271.007745876573,2297.5192384467646
1,1970.0538698581715,1972.7380325675274,1981.6702078866765,1993.7977390392898,2002.6292739637126,2020.3909038664738,2033.9787480553964,2036.9939007894466,2045.3520275730523,2039.9958660157527,2014.4542992596428,2009.9197750523324,2002.6697540450923,2003.6431722653833,2010.4209171514603,2030.1875255033851,1986.0967810133118,2021.4202744695428,2035.3127160625158,2058.8300340290275,2090.3525360415747,2127.459760504233,2166.168973320197,2223.241608275853,2241.797905253067,2224.1844105742275,2228.3740477311617,2268.220883542079,2297.415987841401
2,1968.39874780187,1972.9065162425552,1986.9529573300028,1989.5417399437285,1994.791925788749,2015.283429668247,2040.3464201350287,2040.786674773962,2052.8191746565344,2035.0947317412156,2019.371241142214,2016.07763585221,2006.2218523216561,2003.14086466068,2008.8536924749176,2036.2979912124313,1985.4204208932972,2015.371796323024,2030.84482043326,2060.742322521776,2100.4893288754597,2138.2286584410895,2157.4353976913317,2222.182192195208,2237.345283857328,2229.1324636579666,2222.6776058112146,2265.806164204286,2292.1732649631535
3,1966.2267592963742,1970.7488281899048,1987.4480533372043,1988.0654859525132,1997.6158258302667,2009.7049325086462,2036.0155055665928,2038.1105715430467,2057.3783472611,2038.8076560206323,2019.2160281247025,2006.3584885763526,2010.5253397992972,2008.1170122758085,2006.223654066762,2037.9216560908858,1984.7503930266032,2019.8122737094252,2029.740501498771,2065.463109859141,2102.7944170592036,2141.332599515819,2162.7270548800616,2230.8168125295665,2241.6422530565164,2231.0511909311736,2224.6322521788534,2266.110982078661,2299.161454799274
4,1964.3732640177693,1971.558905272557,1990.352968401014,1987.9719614556725,2008.6888058268648,2015.7260711790373,2029.910002731932,2039.0967835073816,2070.640154825223,2038.7252752220204,2016.336546786894,2004.7575938392133,2015.8744208787873,2010.0491020555319,1997.8739632333597,2043.3520303160599,1987.6587662724748,2017.060296858801,2035.7302428027747,2062.1939228547812,2097.5429234105172,2152.3026795991354,2158.8128506517974,2237.5239112150375,2243.754738521601,2229.8449492453965,2237.6892968486873,2265.2031040990223,2292.9017524479204
5,1962.130727571174,1969.1914705268634,1988.7938173543082,1985.4929383033748,1998.0292889668178,2007.9919092974944,2028.01985713614,2041.9296750008978,2071.3911255623857,2047.6095028850075,2014.6066699021187,2004.39283066866,2015.529424460374,2008.7755027828518,2005.1609232686337,2044.4265438454775,1983.6010718474797,2009.457329597694,2030.6841907705061,2069.1888149878587,2091.5794369832247,2154.3496628191974,2158.9686844497255,2233.3609951932563,2240.8674393562355,2234.6593576921296,2242.385172828943,2270.874384665509,2297.3737553069263
6,1955.1871349060198,1972.3638671852225,1988.557149551,1991.8246703339796,2000.7578836683854,2008.0728766359753,2037.0566086664803,2046.8680693661431,2088.2190596518763,2045.041198432734,2018.8508419600616,2003.0808510681984,2019.70059882353,2007.4187481724175,1997.694160680489,2045.8395708396936,1981.8898913825296,2012.8835033581613,2027.3920876307932,2071.0522341530377,2096.9569379149634,2163.2417142098147,2160.5831287873875,2230.4010845085368,2241.4515740325487,2230.4494126302675,2235.3121171770595,2267.234896632637,2294.32562259954
7,1954.0499839469078,1979.6156086195524,1987.3500384814213,1989.9692012664393,2002.3467854121425,2006.7169893232633,2038.6378964524258,2040.4617495820821,2079.0262205266504,2042.6373125255345,2018.1361774216437,2004.9197707100725,2018.2071582865203,2015.9620583780545,2001.4342856555604,2044.509642098718,1978.1041695389667,2006.2364212006619,2022.7813918958434,2073.7600395983213,2093.378407513988,2152.4476935055836,2151.3142239955946,2221.6427234998664,2250.997351763127,2230.30586511003,2241.8411227316824,2271.1242914350223,2295.2432871868846
8,1946.936762000313,1983.2785494611217,1994.393001527006,1982.447696091808,1999.69502590379,1998.244147982282,2041.7325979749485,2046.8956143833568,2081.905779446442,2040.5238388156802,2010.0069709031195,2007.533948321195,2014.1698824506632,2022.6161825731263,2008.0556752960422,2043.0207441049472,1974.9353174056562,2007.612813564423,2015.5923636113398,2067.639910436806,2087.582355666897,2148.5247262297157,2148.323610985291,2223.644954550378,2248.774961580238,2224.34425316137,2236.5553900586287,2271.332595570588,2302.578784543925
9,1958.3120036631983,1979.0187948775672,1992.8310051808078,1988.6900269256967,1999.1158166965904,1998.8764447006768,2039.7533182912628,2041.1112444476369,2082.408155134338,2029.3567606950182,2008.5320385525133,2008.137553639026,2006.966356997684,2022.6751727763183,2012.435104615877,2040.2589357632828,1978.6759202812414,2016.8551162649583,2010.8661272293225,2064.193970446779,2090.6546159303507,2145.5745246950432,2145.9390946744284,2225.9297875891775,2239.6497015349514,2219.6534581355604,2230.143372824243,2270.2838125828644,2294.78205080732
